question_id,question,evidence,difficulty,generation_time_formatted,generation_time_seconds
888,การเป็นเจ้าภาพในประเทศใดเป็นเจ้าภาพครั้งแรกในประเทศใดในประเทศใด ตั้งชื่อวงจรและสถานที่,ครั้งแรกหมายถึง min (ปี);,simple,9.65 วินาที,9.651822090148926
889,ฤดูกาล F1 สุดท้ายคือเมื่อใดที่แบรนด์ Hatch เป็นเจ้าภาพจัดงาน British Grand Prix?,สุดท้ายหมายถึงสูงสุด (ปี);,simple,13.63 วินาที,13.626718997955322
890,Silverstone Circuit เป็นเจ้าภาพจัดงาน United Kindom Grand Prix กี่ฤดูกาล?,British Grand Prix เป็นชื่อของการแข่งขัน อังกฤษหมายถึง United Kindom,simple,18.92 วินาที,18.92318820953369
891,ตั้งชื่อไดรเวอร์ทั้งหมดในคำสั่งของสิงคโปร์กรังด์ปรีซ์ 2010 โดยตำแหน่งของพวกเขา,,simple,13.95 วินาที,13.954774141311646
892,ระบุคนขับด้วยคะแนนมากที่สุด ค้นหาชื่อเต็มของเขาด้วยคะแนนนั้น,คะแนนมากที่สุดคะแนนหมายถึงสูงสุด (คะแนน); ชื่อเต็มของไดรเวอร์หมายถึงไดรเวอร์ forename และ drivers.surname;,moderate,20.88 วินาที,20.879355907440186
893,ตั้งชื่อไดรเวอร์ 3 อันดับแรกและคะแนนที่พวกเขาได้คะแนนใน 2017 Chinese Grand Prix,,simple,25.34 วินาที,25.34048819541931
894,เวลาที่ดีที่สุดที่บันทึกไว้คืออะไร? แสดงรายการไดรเวอร์และการแข่งขันด้วยเวลารอบที่บันทึกไว้,เวลารอบที่ดีที่สุดหมายถึง min (มิลลิวินาที); รายการไดรเวอร์หมายถึงไดรเวอร์ forename และ drivers.surname; รายการการแข่งขันหมายถึง Races.Name,moderate,20.73 วินาที,20.731247186660767
895,เวลารอบโดยเฉลี่ยสำหรับ Lewis Hamilton ในปี 2009 Malaysian Grand Prix คืออะไร?,เวลารอบเฉลี่ย = AVG (มิลลิวินาที); 'Lewis Hamilton' หมายถึงชื่อเต็มของคนขับ ชื่อเต็มของไดรเวอร์หมายถึงไดรเวอร์ forename และ drivers.surname; 'Malaysian Grand Prix' หมายถึง Races.name = 'Malaysian Grand Prix',moderate,29.63 วินาที,29.62964367866516
896,คำนวณเปอร์เซ็นต์โดยที่แฮมิลตันไม่ได้อยู่ในช่วงแรกของวงจร F1 ตั้งแต่ปี 2010,"เปอร์เซ็นต์ = หาร (นับ (RaceID) โดยที่นามสกุล = 'Hamilton' และตำแหน่ง> 1), (นับ (RaceID) โดยที่นามสกุล = 'Hamilton'); ตั้งแต่ปี 2010 หมายถึงปี> = 2010",challenging,25.55 วินาที,25.548125982284546
897,ตั้งชื่อไดรเวอร์ด้วยการชนะมากที่สุด พูดถึงสัญชาติของเขาและคะแนนสูงสุดของเขาคืออะไร,ชื่อเต็มของไดรเวอร์หมายถึงไดรเวอร์ forename และ drivers.surname; การชนะมากที่สุดหมายถึงสูงสุด (นับ (ชนะ)); คะแนนคะแนนเฉลี่ยหมายถึงสูงสุด (คะแนน);,moderate,24.05 วินาที,24.048927068710327
898,คนขับญี่ปุ่นอายุน้อยที่สุดอายุเท่าไหร่? เขาชื่ออะไร?,วันเดือนปีเกิดหมายถึง drivers.dob; ค่าวันเกิดที่ใหญ่ขึ้นของคนที่อายุน้อยกว่าคือและในทางกลับกัน; ญี่ปุ่นหมายถึงสัญชาติ = 'ญี่ปุ่น'; อายุ = ปี (current_timestamp) - ปี (DOB);,simple,27.14 วินาที,27.135372638702393
899,รายการวงจรที่โฮสต์การแข่งขัน 4 F1 ตั้งแต่ปี 2533 ถึง 2543,จากปี 2533 ถึง 2543 หมายถึงปี (วันที่) ระหว่างปี 2533-2543,moderate,21.64 วินาที,21.636949062347412
900,รายการวงจรในสหรัฐอเมริกาซึ่งเป็นเจ้าภาพการแข่งขัน F1 ในปี 2549 ระบุชื่อและที่ตั้งของวงจรและชื่อของการแข่งขันที่โฮสต์,,simple,23.43 วินาที,23.427303075790405
