question_num,question,generation_time_formatted,generation_time_seconds
740,มีการพูดภาษาราชการกี่ภาษาในอัฟกานิสถาน,5.12 วินาที,5.1234450340271
741,ประเทศที่พูดภาษาได้มากที่สุดชื่ออะไร,7.48 วินาที,7.475001811981201
742,ระบุชื่อประเทศที่ใช้ภาษามากที่สุด,7.53 วินาที,7.533545970916748
743,ทวีปใดมีภาษาที่หลากหลายที่สุด,7.35 วินาที,7.3528220653533936
744,ทวีปใดพูดภาษาได้มากที่สุด?,8.14 วินาที,8.143561363220215
745,มีกี่ประเทศที่พูดทั้งภาษาอังกฤษและภาษาดัตช์?,7.17 วินาที,7.169589042663574
746,จำนวนประเทศที่ใช้ภาษาอังกฤษและภาษาดัตช์คือเท่าไร?,5.37 วินาที,5.374462842941284
747,ชื่อประเทศใดบ้างที่พูดได้ทั้งภาษาอังกฤษและภาษาฝรั่งเศส,6.64 วินาที,6.640174150466919
748,ระบุชื่อประเทศที่พูดทั้งภาษาอังกฤษและภาษาฝรั่งเศส,10.63 วินาที,10.628316164016724
749,ชื่อของประเทศใดที่มีทั้งภาษาอังกฤษและฝรั่งเศสเป็นภาษาราชการ?,13.54 วินาที,13.543411016464233
750,ตั้งชื่อประเทศโดยใช้ภาษาอังกฤษและภาษาฝรั่งเศสเป็นภาษาราชการ,3.60 วินาที,3.6036999225616455
751,ทวีปที่พูดภาษาจีนมีกี่ทวีป?,6.94 วินาที,6.944403886795044
752,มีกี่ทวีปที่พูดภาษาจีน,3.19 วินาที,3.1863620281219482
753,ภูมิภาคใดบ้างที่ใช้ภาษาอังกฤษหรือดัตช์?,4.71 วินาที,4.714627981185913
754,ภูมิภาคใดที่พูดภาษาดัตช์หรือภาษาอังกฤษ,4.64 วินาที,4.638290166854858
755,ประเทศใดบ้างที่ภาษาอังกฤษหรือดัตช์เป็นภาษาราชการ?,9.00 วินาที,8.996372938156128
756,ประเทศใดบ้างที่มีภาษาอังกฤษหรือภาษาดัตช์เป็นภาษาราชการ?,19 นาที 2.26 วินาที (1142.26 วินาที),1142.2627849578857
757,ภาษาใดที่ได้รับความนิยมมากที่สุดในทวีปเอเชีย,16 นาที 59.23 วินาที (1019.23 วินาที),1019.2291278839111
758,ประเทศในเอเชียจำนวนมากที่สุดใช้ภาษาอะไร?,17 นาที 41.45 วินาที (1061.45 วินาที),1061.44575381279
759,ประเทศใดในรัฐบาลสาธารณรัฐเพียงประเทศเดียวที่พูดภาษาใด,6.70 วินาที,6.703568935394287
