question_id,question,difficulty,generation_time_formatted,generation_time_seconds
712,"รหัสโพสต์และความคิดเห็นที่แสดงความคิดเห็นในโพสต์ชื่อ ""ความแตกต่างของกลุ่มในรายการ Likert ห้าจุด"" คืออะไร",simple,9.25 วินาที,9.245206117630005
713,"จำนวนโหวตสูงสุดของผู้ใช้ที่แสดงความคิดเห็นว่า ""R ประเมินแล้วขี้เกียจเช่นกัน"" คืออะไร?",simple,8.44 วินาที,8.440119743347168
714,แสดงรายการความคิดเห็นที่แสดงความคิดเห็นโดยผู้ใช้ด้วยชื่อผู้ใช้ของ Harvey Motulsky,simple,2.94 วินาที,2.9361610412597656
715,ในความคิดเห็นที่มีคะแนนระหว่าง 1 ถึง 5 ให้ระบุชื่อที่แสดงของผู้ใช้ที่มีคะแนนโหวตเป็น 0,simple,7.28 วินาที,7.275317907333374
716,ในบรรดาความคิดเห็นที่มีคะแนนระหว่าง 5 ถึง 10 เปอร์เซ็นต์ของผู้ใช้ที่โหวต 0 ครั้งเป็นเท่าใด,moderate,8.25 วินาที,8.24959111213684
717,โปรดระบุพลังพิเศษทั้งหมดของ 3-D Man,simple,12.99 วินาที,12.99270510673523
718,"มีฮีโร่กี่คนที่มีพลังวิเศษแบบ ""Super Strength""?",simple,5.96 วินาที,5.9565269947052
719,"ในบรรดาฮีโร่ที่มีพลังวิเศษแบบ ""Super Strength"" มีกี่คนที่มีส่วนสูงเกิน 200 ซม.?",moderate,8.35 วินาที,8.349117994308472
720,โปรดระบุชื่อเต็มของฮีโร่ทั้งหมดที่มีพลังวิเศษมากกว่า 15 ชนิด,simple,8.07 วินาที,8.067629098892212
721,ฮีโร่มีดวงตาสีฟ้ากี่คน?,simple,4.21 วินาที,4.207928657531738
722,ผิวของ Apocalypse มีสีอะไร?,simple,5.73 วินาที,5.7315449714660645
723,"ในบรรดาฮีโร่ที่มีดวงตาสีฟ้า มีกี่คนที่มีพลังวิเศษของ ""ความว่องไว""?",moderate,9.30 วินาที,9.302068948745728
724,โปรดระบุชื่อซูเปอร์ฮีโร่ของฮีโร่ทั้งหมดที่มีตาสีฟ้าและผมสีบลอนด์,challenging,7.21 วินาที,7.214000940322876
725,Marvel Comics มีฮีโร่กี่คนที่ตีพิมพ์?,simple,4.31 วินาที,4.305452108383179
726,จัดอันดับฮีโร่ที่เผยแพร่โดย Marvel Comics ตามความสูงตามลำดับจากมากไปน้อย,moderate,5.73 วินาที,5.731426954269409
727,ใครคือผู้จัดพิมพ์ของ Sauron?,simple,7.09 วินาที,7.093168020248413
728,จัดอันดับฮีโร่จาก Marvel Comics ตามความนิยมของสีตา โดยเริ่มจากสีที่พบบ่อยที่สุด,moderate,7.11 วินาที,7.10627007484436
729,ความสูงเฉลี่ยของฮีโร่จาก Marvel Comics คือเท่าไร?,simple,5.59 วินาที,5.586172103881836
730,รายชื่อฮีโร่จาก Marvel Comics ที่มีพลังวิเศษของ 'Super Strength',challenging,14.20 วินาที,14.199924230575562
731,DC Comics ตีพิมพ์ฮีโร่กี่ตัว?,simple,4.31 วินาที,4.308296203613281
732,สำนักพิมพ์ใดตีพิมพ์ซูเปอร์ฮีโร่ที่ช้าที่สุด?,moderate,4.59 วินาที,4.594602823257446
733,Marvel Comics ตีพิมพ์ฮีโร่ตาสีทองกี่คน?,moderate,7.07 วินาที,7.067591905593872
734,ผู้จัดพิมพ์ Blue Beetle II ชื่ออะไร,simple,4.85 วินาที,4.845226287841797
735,มีฮีโร่ผมสีบลอนด์กี่คน?,simple,4.29 วินาที,4.293860197067261
736,ซูเปอร์ฮีโร่ที่โง่ที่สุดคือใคร?,moderate,3.76 วินาที,3.7555761337280273
737,เผ่าพันธุ์ของ Copycat คืออะไร?,simple,6.52 วินาที,6.523906707763672
738,ฮีโร่คนไหนที่มีค่าคุณสมบัติความทนทานน้อยกว่า 50?,simple,5.85 วินาที,5.846426963806152
739,ฮีโร่ผู้มีพลังแห่งความตายชื่ออะไร?,moderate,7.51 วินาที,7.513481140136719
